,x_m,y_m,variable,value
5814,3.2773987206823025,2.15320197044335,UPC1794824,
5815,3.273347547974413,1.6160591133004927,UPC1794824,
5816,3.3219616204690827,1.1807881773399014,UPC1794824,
5817,3.350319829424307,0.6667980295566502,UPC1794824,
5818,3.3462686567164175,0.3426600985221675,UPC1794824,
5819,3.3381663113006392,0.06019704433497537,UPC1794824,
5820,3.9053304904051167,0.08334975369458128,UPC1794824,
5821,3.933688699360341,0.3935960591133005,UPC1794824,
5822,3.913432835820895,0.6992118226600985,UPC1794824,
5823,3.9255863539445626,1.1622660098522168,UPC1794824,
5824,3.9296375266524515,1.6669950738916257,UPC1794824,
5825,3.941791044776119,2.125418719211823,UPC1794824,
5826,4.431982942430703,0.09724137931034482,UPC1794824,
5827,4.431982942430703,0.42600985221674875,UPC1794824,
5828,4.436034115138592,0.7316256157635468,UPC1794824,
5829,4.415778251599146,1.1854187192118226,UPC1794824,
5830,4.407675906183369,1.653103448275862,UPC1794824,
5831,4.391471215351812,2.0744827586206895,UPC1794824,
5832,4.934328358208955,2.0883743842364533,UPC1794824,
5833,5.404264392324094,2.079113300492611,UPC1794824,
5834,5.910660980810234,2.055960591133005,UPC1794824,
5835,6.34413646055437,2.0605911330049262,UPC1794824,
5836,6.793816631130063,2.055960591133005,UPC1794824,
5837,7.174626865671641,2.032807881773399,UPC1794824,
5838,7.150319829424307,2.4310344827586206,UPC1794824,
5839,6.7735607675906175,2.3986206896551723,UPC1794824,
5840,6.352238805970148,2.486600985221675,UPC1794824,
5841,5.866098081023454,2.486600985221675,UPC1794824,172.0
5842,5.367803837953091,2.46807881773399,UPC1794824,
5843,4.9100213219616196,2.4495566502463055,UPC1794824,
5844,4.650746268656716,2.8292610837438423,UPC1794824,
5845,4.914072494669509,2.82,UPC1794824,
5846,5.384008528784648,2.852413793103448,UPC1794824,
5847,5.849893390191897,2.8338916256157636,UPC1794824,
5848,6.360341151385927,2.843152709359606,UPC1794824,
5849,4.638592750533048,3.1302463054187193,UPC1794824,
5850,4.897867803837952,3.139507389162562,UPC1794824,
5851,5.363752665245202,3.2135960591133004,UPC1794824,
5852,5.833688699360341,3.17192118226601,UPC1794824,
5853,6.376545842217483,3.195073891625616,UPC1794824,
5854,6.757356076759061,2.82,UPC1794824,
5855,7.1260127931769714,2.810738916256158,UPC1794824,
5856,6.712793176972281,3.227487684729064,UPC1794824,
5857,7.109808102345415,3.1904433497536946,UPC1794824,
5858,4.654797441364605,3.634975369458128,UPC1794824,
5859,4.918123667377398,3.6025615763546797,UPC1794824,
5860,5.388059701492537,3.625714285714286,UPC1794824,
5861,5.845842217484008,3.5608866995073893,UPC1794824,
5862,6.4089552238805965,3.6905418719211824,UPC1794824,
5863,6.76545842217484,3.7229556650246307,UPC1794824,
5864,7.154371002132195,3.7183251231527095,UPC1794824,
5865,4.6426439232409376,4.037832512315271,UPC1794824,
5866,4.646695095948827,4.4129064039408865,UPC1794824,
5867,4.901918976545842,4.042463054187192,UPC1794824,
5868,5.388059701492537,4.0470935960591135,UPC1794824,
5869,5.813432835820895,4.051724137931035,UPC1794824,
5870,6.396801705756929,4.11192118226601,UPC1794824,
5871,6.769509594882728,4.125812807881774,UPC1794824,
5872,7.1584221748400845,4.135073891625615,UPC1794824,
5873,7.170575692963752,4.454581280788178,UPC1794824,173.0
5874,6.793816631130063,4.4499507389162565,UPC1794824,
5875,6.396801705756929,4.473103448275862,UPC1794824,
5876,5.8093816631130055,4.4314285714285715,UPC1794824,
5877,5.404264392324094,4.4499507389162565,UPC1794824,
5878,4.950533049040511,4.42679802955665,UPC1794824,
5879,5.898507462686567,1.6345812807881774,UPC1794824,
5880,5.404264392324094,1.6438423645320197,UPC1794824,
5881,4.950533049040511,1.648472906403941,UPC1794824,
5882,4.622388059701492,1.6669950738916257,UPC1794824,165.0
5883,5.890405117270788,1.2039408866995074,UPC1794824,
5884,5.384008528784648,1.1530049261083744,UPC1794824,
5885,4.934328358208955,1.1622660098522168,UPC1794824,
5886,6.76140724946695,0.713103448275862,UPC1794824,
5887,7.18272921108742,0.685320197044335,UPC1794824,
5888,4.638592750533048,1.171527093596059,UPC1794824,
5889,4.63454157782516,0.7177339901477833,UPC1794824,
5890,4.626439232409381,0.26857142857142857,UPC1794824,
5891,4.942430703624733,0.7501477832512315,UPC1794824,
5892,6.388699360341151,1.6299507389162562,UPC1794824,
5893,6.789765458422174,1.4076847290640393,UPC1794824,
5894,7.186780383795308,1.421576354679803,UPC1794824,
5895,7.174626865671641,1.148374384236453,UPC1794824,181.0
5896,6.76545842217484,1.1252216748768473,UPC1794824,
5897,6.380597014925373,1.0881773399014778,UPC1794824,
5898,5.392110874200426,0.7640394088669951,UPC1794824,
5899,4.918123667377398,0.254679802955665,UPC1794824,
5900,5.404264392324094,0.2593103448275862,UPC1794824,
5901,5.874200426439232,0.7408866995073892,UPC1794824,
5902,6.336034115138592,0.6806896551724138,UPC1794824,172.0
5903,5.866098081023454,0.254679802955665,UPC1794824,
5904,6.319829424307035,0.27320197044334976,UPC1794824,
5905,6.71684434968017,0.2639408866995074,UPC1794824,
5906,7.138166311300639,0.2593103448275862,UPC1794824,180.0
5907,0.19445628997867803,0.08798029556650246,UPC2058306,
5908,0.16609808102345414,0.37970443349753696,UPC2058306,
5909,0.16609808102345414,0.6529064039408867,UPC2058306,
5910,0.162046908315565,0.9492610837438423,UPC2058306,
5911,0.162046908315565,1.4030541871921183,UPC2058306,
5912,0.14989339019189765,1.8846305418719211,UPC2058306,
5913,0.13368869936034114,2.3523152709359607,UPC2058306,
5914,0.15394456289978675,2.9126108374384234,UPC2058306,
5915,0.15394456289978675,3.3710344827586205,UPC2058306,
5916,0.162046908315565,4.0100492610837435,UPC2058306,
5917,0.13368869936034114,4.440689655172414,UPC2058306,
5918,0.5550106609808102,4.436059113300493,UPC2058306,
5919,0.5469083155650319,3.968374384236453,UPC2058306,
5920,0.5469083155650319,3.3756650246305417,UPC2058306,
5921,0.5631130063965885,2.9589162561576354,UPC2058306,
5922,0.5833688699360341,2.4588177339901476,UPC2058306,
5923,0.579317697228145,2.750541871921182,UPC2058306,
5924,0.129637526652452,2.694975369458128,UPC2058306,
5925,0.5712153518123667,1.9216748768472907,UPC2058306,
5926,0.5914712153518124,1.5095566502463054,UPC2058306,
5927,0.5995735607675906,0.8242364532019705,UPC2058306,
5928,0.5631130063965885,1.1066995073891626,UPC2058306,
5929,0.5914712153518124,0.41211822660098524,UPC2058306,
5930,0.5955223880597015,0.11113300492610838,UPC2058306,
5931,1.1424307036247334,0.07408866995073891,UPC2058306,
5932,1.1221748400852878,0.3935960591133005,UPC2058306,
5933,1.1059701492537313,0.736256157635468,UPC2058306,
5934,1.1100213219616204,1.1298522167487686,UPC2058306,
5935,1.1100213219616204,1.625320197044335,UPC2058306,
5936,1.1019189765458421,2.1207881773399015,UPC2058306,
5937,1.0897654584221748,2.722758620689655,UPC2058306,
5938,1.06545842217484,3.2876847290640394,UPC2058306,
5939,1.033049040511727,3.834088669950739,UPC2058306,
5940,0.9803837953091683,4.209162561576354,UPC2058306,
5941,0.935820895522388,4.468472906403941,UPC2058306,
5942,1.4462686567164178,4.4314285714285715,UPC2058306,
5943,1.4584221748400852,4.181379310344828,UPC2058306,166.0
5944,1.4584221748400852,3.792413793103448,UPC2058306,
5945,1.4948827292110873,3.2599014778325124,UPC2058306,
5946,1.486780383795309,2.8014778325123153,UPC2058306,
5947,1.4989339019189765,2.3245320197044337,UPC2058306,
5948,1.5759061833688697,1.8244334975369458,UPC2058306,167.0
5949,1.5961620469083153,1.1530049261083744,UPC2058306,172.0
5950,1.584008528784648,0.7084729064039409,UPC2058306,171.0
5951,1.5759061833688697,0.32876847290640393,UPC2058306,170.0
5952,1.584008528784648,0.05556650246305419,UPC2058306,
5953,2.0823027718550104,0.06019704433497537,UPC2058306,
5954,2.033688699360341,0.3102463054187192,UPC2058306,
5955,2.0539445628997868,0.6945812807881774,UPC2058306,
5956,2.041791044776119,1.1622660098522168,UPC2058306,
5957,2.041791044776119,1.7457142857142858,UPC2058306,
5958,2.0215351812366738,2.296748768472906,UPC2058306,
5959,1.9850746268656714,2.7829556650246303,UPC2058306,
5960,1.9688699360341149,3.2599014778325124,UPC2058306,
5961,1.9324093816631127,3.8016748768472906,UPC2058306,
5962,1.9283582089552236,4.135073891625615,UPC2058306,
5963,1.9243070362473347,4.454581280788178,UPC2058306,168.0
5964,2.386140724946695,4.4499507389162565,UPC2058306,
5965,2.386140724946695,4.07487684729064,UPC2058306,
5966,2.386140724946695,3.6488669950738917,UPC2058306,
5967,2.382089552238806,3.181182266009852,UPC2058306,
5968,2.382089552238806,2.6579310344827585,UPC2058306,
5969,2.4104477611940296,2.268965517241379,UPC2058306,170.0
5970,2.382089552238806,1.7457142857142858,UPC2058306,
5971,2.3982942430703624,1.1807881773399014,UPC2058306,
5972,2.4752665245202556,0.6806896551724138,UPC2058306,
5973,2.4388059701492537,0.27320197044334976,UPC2058306,
5974,2.426652452025586,0.032413793103448274,UPC2058306,
5975,2.900639658848614,0.06019704433497537,UPC2058306,175.0
5976,2.8884861407249462,0.3658128078817734,UPC2058306,
5977,2.868230277185501,0.7547783251231527,UPC2058306,
5978,2.876332622601279,1.1900492610837439,UPC2058306,
5979,2.843923240938166,1.7364532019704433,UPC2058306,
5980,2.8277185501066096,2.2226600985221676,UPC2058306,175.0
5981,2.811513859275053,2.6579310344827585,UPC2058306,170.0
5982,2.815565031982942,3.125615763546798,UPC2058306,177.0
5983,2.803411513859275,3.607192118226601,UPC2058306,
5984,2.775053304904051,4.098029556650246,UPC2058306,169.0
5985,2.7385927505330487,4.4499507389162565,UPC2058306,
5986,3.285501066098081,4.436059113300493,UPC2058306,
5987,3.273347547974413,4.060985221674877,UPC2058306,
5988,3.2814498933901914,3.6720197044334975,UPC2058306,
5989,3.2895522388059697,3.1024630541871923,UPC2058306,
5990,3.273347547974413,2.597733990147783,UPC2058306,
5991,3.909381663113006,2.58384236453202,UPC2058306,
5992,4.411727078891258,2.62551724137931,UPC2058306,
5993,3.2773987206823025,2.15320197044335,UPC2058306,
5994,3.273347547974413,1.6160591133004927,UPC2058306,
5995,3.3219616204690827,1.1807881773399014,UPC2058306,
5996,3.350319829424307,0.6667980295566502,UPC2058306,
5997,3.3462686567164175,0.3426600985221675,UPC2058306,
5998,3.3381663113006392,0.06019704433497537,UPC2058306,
5999,3.9053304904051167,0.08334975369458128,UPC2058306,
6000,3.933688699360341,0.3935960591133005,UPC2058306,
6001,3.913432835820895,0.6992118226600985,UPC2058306,174.0
6002,3.9255863539445626,1.1622660098522168,UPC2058306,
6003,3.9296375266524515,1.6669950738916257,UPC2058306,
6004,3.941791044776119,2.125418719211823,UPC2058306,
6005,4.431982942430703,0.09724137931034482,UPC2058306,
6006,4.431982942430703,0.42600985221674875,UPC2058306,
6007,4.436034115138592,0.7316256157635468,UPC2058306,
6008,4.415778251599146,1.1854187192118226,UPC2058306,
6009,4.407675906183369,1.653103448275862,UPC2058306,
6010,4.391471215351812,2.0744827586206895,UPC2058306,
6011,4.934328358208955,2.0883743842364533,UPC2058306,
6012,5.404264392324094,2.079113300492611,UPC2058306,
6013,5.910660980810234,2.055960591133005,UPC2058306,
6014,6.34413646055437,2.0605911330049262,UPC2058306,
6015,6.793816631130063,2.055960591133005,UPC2058306,
6016,7.174626865671641,2.032807881773399,UPC2058306,
6017,7.150319829424307,2.4310344827586206,UPC2058306,
6018,6.7735607675906175,2.3986206896551723,UPC2058306,
6019,6.352238805970148,2.486600985221675,UPC2058306,
6020,5.866098081023454,2.486600985221675,UPC2058306,
6021,5.367803837953091,2.46807881773399,UPC2058306,
6022,4.9100213219616196,2.4495566502463055,UPC2058306,
6023,4.650746268656716,2.8292610837438423,UPC2058306,
6024,4.914072494669509,2.82,UPC2058306,
6025,5.384008528784648,2.852413793103448,UPC2058306,
6026,5.849893390191897,2.8338916256157636,UPC2058306,
6027,6.360341151385927,2.843152709359606,UPC2058306,
6028,4.638592750533048,3.1302463054187193,UPC2058306,
6029,4.897867803837952,3.139507389162562,UPC2058306,
6030,5.363752665245202,3.2135960591133004,UPC2058306,
6031,5.833688699360341,3.17192118226601,UPC2058306,
6032,6.376545842217483,3.195073891625616,UPC2058306,
6033,6.757356076759061,2.82,UPC2058306,
6034,7.1260127931769714,2.810738916256158,UPC2058306,
6035,6.712793176972281,3.227487684729064,UPC2058306,
6036,7.109808102345415,3.1904433497536946,UPC2058306,
6037,4.654797441364605,3.634975369458128,UPC2058306,
6038,4.918123667377398,3.6025615763546797,UPC2058306,
6039,5.388059701492537,3.625714285714286,UPC2058306,
6040,5.845842217484008,3.5608866995073893,UPC2058306,
6041,6.4089552238805965,3.6905418719211824,UPC2058306,
6042,6.76545842217484,3.7229556650246307,UPC2058306,
6043,7.154371002132195,3.7183251231527095,UPC2058306,
6044,4.6426439232409376,4.037832512315271,UPC2058306,
6045,4.646695095948827,4.4129064039408865,UPC2058306,
6046,4.901918976545842,4.042463054187192,UPC2058306,
6047,5.388059701492537,4.0470935960591135,UPC2058306,
6048,5.813432835820895,4.051724137931035,UPC2058306,
6049,6.396801705756929,4.11192118226601,UPC2058306,
6050,6.769509594882728,4.125812807881774,UPC2058306,
6051,7.1584221748400845,4.135073891625615,UPC2058306,
6052,7.170575692963752,4.454581280788178,UPC2058306,
6053,6.793816631130063,4.4499507389162565,UPC2058306,
6054,6.396801705756929,4.473103448275862,UPC2058306,
6055,5.8093816631130055,4.4314285714285715,UPC2058306,
6056,5.404264392324094,4.4499507389162565,UPC2058306,
6057,4.950533049040511,4.42679802955665,UPC2058306,
6058,5.898507462686567,1.6345812807881774,UPC2058306,
6059,5.404264392324094,1.6438423645320197,UPC2058306,
6060,4.950533049040511,1.648472906403941,UPC2058306,
6061,4.622388059701492,1.6669950738916257,UPC2058306,
6062,5.890405117270788,1.2039408866995074,UPC2058306,
6063,5.384008528784648,1.1530049261083744,UPC2058306,
6064,4.934328358208955,1.1622660098522168,UPC2058306,
6065,6.76140724946695,0.713103448275862,UPC2058306,
6066,7.18272921108742,0.685320197044335,UPC2058306,
6067,4.638592750533048,1.171527093596059,UPC2058306,
6068,4.63454157782516,0.7177339901477833,UPC2058306,
6069,4.626439232409381,0.26857142857142857,UPC2058306,
6070,4.942430703624733,0.7501477832512315,UPC2058306,
6071,6.388699360341151,1.6299507389162562,UPC2058306,
6072,6.789765458422174,1.4076847290640393,UPC2058306,
6073,7.186780383795308,1.421576354679803,UPC2058306,
6074,7.174626865671641,1.148374384236453,UPC2058306,
6075,6.76545842217484,1.1252216748768473,UPC2058306,
6076,6.380597014925373,1.0881773399014778,UPC2058306,
6077,5.392110874200426,0.7640394088669951,UPC2058306,
6078,4.918123667377398,0.254679802955665,UPC2058306,172.0
6079,5.404264392324094,0.2593103448275862,UPC2058306,
6080,5.874200426439232,0.7408866995073892,UPC2058306,
6081,6.336034115138592,0.6806896551724138,UPC2058306,
6082,5.866098081023454,0.254679802955665,UPC2058306,
6083,6.319829424307035,0.27320197044334976,UPC2058306,
6084,6.71684434968017,0.2639408866995074,UPC2058306,
6085,7.138166311300639,0.2593103448275862,UPC2058306,
6086,0.19445628997867803,0.08798029556650246,UPC3736069,
6087,0.16609808102345414,0.37970443349753696,UPC3736069,
6088,0.16609808102345414,0.6529064039408867,UPC3736069,
6089,0.162046908315565,0.9492610837438423,UPC3736069,
6090,0.162046908315565,1.4030541871921183,UPC3736069,
6091,0.14989339019189765,1.8846305418719211,UPC3736069,
6092,0.13368869936034114,2.3523152709359607,UPC3736069,
6093,0.15394456289978675,2.9126108374384234,UPC3736069,
6094,0.15394456289978675,3.3710344827586205,UPC3736069,
6095,0.162046908315565,4.0100492610837435,UPC3736069,
6096,0.13368869936034114,4.440689655172414,UPC3736069,
6097,0.5550106609808102,4.436059113300493,UPC3736069,
6098,0.5469083155650319,3.968374384236453,UPC3736069,
6099,0.5469083155650319,3.3756650246305417,UPC3736069,
6100,0.5631130063965885,2.9589162561576354,UPC3736069,
6101,0.5833688699360341,2.4588177339901476,UPC3736069,
6102,0.579317697228145,2.750541871921182,UPC3736069,
6103,0.129637526652452,2.694975369458128,UPC3736069,
6104,0.5712153518123667,1.9216748768472907,UPC3736069,
6105,0.5914712153518124,1.5095566502463054,UPC3736069,
6106,0.5995735607675906,0.8242364532019705,UPC3736069,
6107,0.5631130063965885,1.1066995073891626,UPC3736069,
6108,0.5914712153518124,0.41211822660098524,UPC3736069,
6109,0.5955223880597015,0.11113300492610838,UPC3736069,
6110,1.1424307036247334,0.07408866995073891,UPC3736069,
6111,1.1221748400852878,0.3935960591133005,UPC3736069,
6112,1.1059701492537313,0.736256157635468,UPC3736069,
6113,1.1100213219616204,1.1298522167487686,UPC3736069,
6114,1.1100213219616204,1.625320197044335,UPC3736069,
6115,1.1019189765458421,2.1207881773399015,UPC3736069,
6116,1.0897654584221748,2.722758620689655,UPC3736069,
6117,1.06545842217484,3.2876847290640394,UPC3736069,
6118,1.033049040511727,3.834088669950739,UPC3736069,
6119,0.9803837953091683,4.209162561576354,UPC3736069,
6120,0.935820895522388,4.468472906403941,UPC3736069,
6121,1.4462686567164178,4.4314285714285715,UPC3736069,
6122,1.4584221748400852,4.181379310344828,UPC3736069,
6123,1.4584221748400852,3.792413793103448,UPC3736069,
6124,1.4948827292110873,3.2599014778325124,UPC3736069,
6125,1.486780383795309,2.8014778325123153,UPC3736069,
6126,1.4989339019189765,2.3245320197044337,UPC3736069,
6127,1.5759061833688697,1.8244334975369458,UPC3736069,
6128,1.5961620469083153,1.1530049261083744,UPC3736069,
6129,1.584008528784648,0.7084729064039409,UPC3736069,
6130,1.5759061833688697,0.32876847290640393,UPC3736069,
6131,1.584008528784648,0.05556650246305419,UPC3736069,
6132,2.0823027718550104,0.06019704433497537,UPC3736069,
6133,2.033688699360341,0.3102463054187192,UPC3736069,174.0
6134,2.0539445628997868,0.6945812807881774,UPC3736069,
6135,2.041791044776119,1.1622660098522168,UPC3736069,
6136,2.041791044776119,1.7457142857142858,UPC3736069,
6137,2.0215351812366738,2.296748768472906,UPC3736069,
6138,1.9850746268656714,2.7829556650246303,UPC3736069,
6139,1.9688699360341149,3.2599014778325124,UPC3736069,
6140,1.9324093816631127,3.8016748768472906,UPC3736069,
6141,1.9283582089552236,4.135073891625615,UPC3736069,
6142,1.9243070362473347,4.454581280788178,UPC3736069,
6143,2.386140724946695,4.4499507389162565,UPC3736069,
6144,2.386140724946695,4.07487684729064,UPC3736069,
6145,2.386140724946695,3.6488669950738917,UPC3736069,
6146,2.382089552238806,3.181182266009852,UPC3736069,
6147,2.382089552238806,2.6579310344827585,UPC3736069,
6148,2.4104477611940296,2.268965517241379,UPC3736069,
6149,2.382089552238806,1.7457142857142858,UPC3736069,
6150,2.3982942430703624,1.1807881773399014,UPC3736069,
6151,2.4752665245202556,0.6806896551724138,UPC3736069,
6152,2.4388059701492537,0.27320197044334976,UPC3736069,174.0
6153,2.426652452025586,0.032413793103448274,UPC3736069,
6154,2.900639658848614,0.06019704433497537,UPC3736069,
6155,2.8884861407249462,0.3658128078817734,UPC3736069,
6156,2.868230277185501,0.7547783251231527,UPC3736069,
6157,2.876332622601279,1.1900492610837439,UPC3736069,
6158,2.843923240938166,1.7364532019704433,UPC3736069,
6159,2.8277185501066096,2.2226600985221676,UPC3736069,
6160,2.811513859275053,2.6579310344827585,UPC3736069,
6161,2.815565031982942,3.125615763546798,UPC3736069,
6162,2.803411513859275,3.607192118226601,UPC3736069,
6163,2.775053304904051,4.098029556650246,UPC3736069,
6164,2.7385927505330487,4.4499507389162565,UPC3736069,
6165,3.285501066098081,4.436059113300493,UPC3736069,
6166,3.273347547974413,4.060985221674877,UPC3736069,
6167,3.2814498933901914,3.6720197044334975,UPC3736069,
6168,3.2895522388059697,3.1024630541871923,UPC3736069,
6169,3.273347547974413,2.597733990147783,UPC3736069,
6170,3.909381663113006,2.58384236453202,UPC3736069,
6171,4.411727078891258,2.62551724137931,UPC3736069,
6172,3.2773987206823025,2.15320197044335,UPC3736069,
6173,3.273347547974413,1.6160591133004927,UPC3736069,
6174,3.3219616204690827,1.1807881773399014,UPC3736069,
6175,3.350319829424307,0.6667980295566502,UPC3736069,
6176,3.3462686567164175,0.3426600985221675,UPC3736069,
6177,3.3381663113006392,0.06019704433497537,UPC3736069,
6178,3.9053304904051167,0.08334975369458128,UPC3736069,
6179,3.933688699360341,0.3935960591133005,UPC3736069,
6180,3.913432835820895,0.6992118226600985,UPC3736069,
6181,3.9255863539445626,1.1622660098522168,UPC3736069,
6182,3.9296375266524515,1.6669950738916257,UPC3736069,
6183,3.941791044776119,2.125418719211823,UPC3736069,
6184,4.431982942430703,0.09724137931034482,UPC3736069,
6185,4.431982942430703,0.42600985221674875,UPC3736069,
6186,4.436034115138592,0.7316256157635468,UPC3736069,
6187,4.415778251599146,1.1854187192118226,UPC3736069,
6188,4.407675906183369,1.653103448275862,UPC3736069,
6189,4.391471215351812,2.0744827586206895,UPC3736069,
6190,4.934328358208955,2.0883743842364533,UPC3736069,
6191,5.404264392324094,2.079113300492611,UPC3736069,
6192,5.910660980810234,2.055960591133005,UPC3736069,
6193,6.34413646055437,2.0605911330049262,UPC3736069,
6194,6.793816631130063,2.055960591133005,UPC3736069,
6195,7.174626865671641,2.032807881773399,UPC3736069,
6196,7.150319829424307,2.4310344827586206,UPC3736069,
6197,6.7735607675906175,2.3986206896551723,UPC3736069,
6198,6.352238805970148,2.486600985221675,UPC3736069,
6199,5.866098081023454,2.486600985221675,UPC3736069,
6200,5.367803837953091,2.46807881773399,UPC3736069,
6201,4.9100213219616196,2.4495566502463055,UPC3736069,
6202,4.650746268656716,2.8292610837438423,UPC3736069,
6203,4.914072494669509,2.82,UPC3736069,
6204,5.384008528784648,2.852413793103448,UPC3736069,
6205,5.849893390191897,2.8338916256157636,UPC3736069,
6206,6.360341151385927,2.843152709359606,UPC3736069,
6207,4.638592750533048,3.1302463054187193,UPC3736069,
6208,4.897867803837952,3.139507389162562,UPC3736069,
6209,5.363752665245202,3.2135960591133004,UPC3736069,
6210,5.833688699360341,3.17192118226601,UPC3736069,
6211,6.376545842217483,3.195073891625616,UPC3736069,
6212,6.757356076759061,2.82,UPC3736069,
6213,7.1260127931769714,2.810738916256158,UPC3736069,
6214,6.712793176972281,3.227487684729064,UPC3736069,
6215,7.109808102345415,3.1904433497536946,UPC3736069,
6216,4.654797441364605,3.634975369458128,UPC3736069,
6217,4.918123667377398,3.6025615763546797,UPC3736069,
6218,5.388059701492537,3.625714285714286,UPC3736069,
6219,5.845842217484008,3.5608866995073893,UPC3736069,
6220,6.4089552238805965,3.6905418719211824,UPC3736069,
6221,6.76545842217484,3.7229556650246307,UPC3736069,
6222,7.154371002132195,3.7183251231527095,UPC3736069,
6223,4.6426439232409376,4.037832512315271,UPC3736069,
6224,4.646695095948827,4.4129064039408865,UPC3736069,
6225,4.901918976545842,4.042463054187192,UPC3736069,
6226,5.388059701492537,4.0470935960591135,UPC3736069,
6227,5.813432835820895,4.051724137931035,UPC3736069,
6228,6.396801705756929,4.11192118226601,UPC3736069,
6229,6.769509594882728,4.125812807881774,UPC3736069,
6230,7.1584221748400845,4.135073891625615,UPC3736069,
6231,7.170575692963752,4.454581280788178,UPC3736069,
6232,6.793816631130063,4.4499507389162565,UPC3736069,
6233,6.396801705756929,4.473103448275862,UPC3736069,
6234,5.8093816631130055,4.4314285714285715,UPC3736069,
6235,5.404264392324094,4.4499507389162565,UPC3736069,
6236,4.950533049040511,4.42679802955665,UPC3736069,
6237,5.898507462686567,1.6345812807881774,UPC3736069,
6238,5.404264392324094,1.6438423645320197,UPC3736069,
6239,4.950533049040511,1.648472906403941,UPC3736069,
6240,4.622388059701492,1.6669950738916257,UPC3736069,
6241,5.890405117270788,1.2039408866995074,UPC3736069,
6242,5.384008528784648,1.1530049261083744,UPC3736069,
6243,4.934328358208955,1.1622660098522168,UPC3736069,
6244,6.76140724946695,0.713103448275862,UPC3736069,
6245,7.18272921108742,0.685320197044335,UPC3736069,
6246,4.638592750533048,1.171527093596059,UPC3736069,
6247,4.63454157782516,0.7177339901477833,UPC3736069,
6248,4.626439232409381,0.26857142857142857,UPC3736069,
6249,4.942430703624733,0.7501477832512315,UPC3736069,
6250,6.388699360341151,1.6299507389162562,UPC3736069,
6251,6.789765458422174,1.4076847290640393,UPC3736069,
6252,7.186780383795308,1.421576354679803,UPC3736069,
6253,7.174626865671641,1.148374384236453,UPC3736069,
6254,6.76545842217484,1.1252216748768473,UPC3736069,
6255,6.380597014925373,1.0881773399014778,UPC3736069,
6256,5.392110874200426,0.7640394088669951,UPC3736069,
6257,4.918123667377398,0.254679802955665,UPC3736069,
6258,5.404264392324094,0.2593103448275862,UPC3736069,
6259,5.874200426439232,0.7408866995073892,UPC3736069,
6260,6.336034115138592,0.6806896551724138,UPC3736069,
6261,5.866098081023454,0.254679802955665,UPC3736069,
6262,6.319829424307035,0.27320197044334976,UPC3736069,
6263,6.71684434968017,0.2639408866995074,UPC3736069,
6264,7.138166311300639,0.2593103448275862,UPC3736069,
6265,0.19445628997867803,0.08798029556650246,UPC3956209,173.0
6266,0.16609808102345414,0.37970443349753696,UPC3956209,
6267,0.16609808102345414,0.6529064039408867,UPC3956209,
6268,0.162046908315565,0.9492610837438423,UPC3956209,
6269,0.162046908315565,1.4030541871921183,UPC3956209,177.0
6270,0.14989339019189765,1.8846305418719211,UPC3956209,
6271,0.13368869936034114,2.3523152709359607,UPC3956209,
6272,0.15394456289978675,2.9126108374384234,UPC3956209,
6273,0.15394456289978675,3.3710344827586205,UPC3956209,
6274,0.162046908315565,4.0100492610837435,UPC3956209,
6275,0.13368869936034114,4.440689655172414,UPC3956209,
6276,0.5550106609808102,4.436059113300493,UPC3956209,
6277,0.5469083155650319,3.968374384236453,UPC3956209,
6278,0.5469083155650319,3.3756650246305417,UPC3956209,180.0
6279,0.5631130063965885,2.9589162561576354,UPC3956209,
6280,0.5833688699360341,2.4588177339901476,UPC3956209,
6281,0.579317697228145,2.750541871921182,UPC3956209,
6282,0.129637526652452,2.694975369458128,UPC3956209,183.0
6283,0.5712153518123667,1.9216748768472907,UPC3956209,
6284,0.5914712153518124,1.5095566502463054,UPC3956209,169.0
6285,0.5995735607675906,0.8242364532019705,UPC3956209,177.0
6286,0.5631130063965885,1.1066995073891626,UPC3956209,
6287,0.5914712153518124,0.41211822660098524,UPC3956209,169.0
6288,0.5955223880597015,0.11113300492610838,UPC3956209,
6289,1.1424307036247334,0.07408866995073891,UPC3956209,
6290,1.1221748400852878,0.3935960591133005,UPC3956209,
6291,1.1059701492537313,0.736256157635468,UPC3956209,
6292,1.1100213219616204,1.1298522167487686,UPC3956209,
6293,1.1100213219616204,1.625320197044335,UPC3956209,
6294,1.1019189765458421,2.1207881773399015,UPC3956209,
6295,1.0897654584221748,2.722758620689655,UPC3956209,
6296,1.06545842217484,3.2876847290640394,UPC3956209,
6297,1.033049040511727,3.834088669950739,UPC3956209,
6298,0.9803837953091683,4.209162561576354,UPC3956209,
6299,0.935820895522388,4.468472906403941,UPC3956209,
6300,1.4462686567164178,4.4314285714285715,UPC3956209,
6301,1.4584221748400852,4.181379310344828,UPC3956209,
6302,1.4584221748400852,3.792413793103448,UPC3956209,
6303,1.4948827292110873,3.2599014778325124,UPC3956209,
6304,1.486780383795309,2.8014778325123153,UPC3956209,
6305,1.4989339019189765,2.3245320197044337,UPC3956209,
6306,1.5759061833688697,1.8244334975369458,UPC3956209,
6307,1.5961620469083153,1.1530049261083744,UPC3956209,
6308,1.584008528784648,0.7084729064039409,UPC3956209,
6309,1.5759061833688697,0.32876847290640393,UPC3956209,
6310,1.584008528784648,0.05556650246305419,UPC3956209,171.0
